Figure: medium_2
File Number: 6
Nodes: 100
Edges: 2467
Max Generations: 1000
Population Size: 100
Mutation Rate: 0.01
Colors Used: 24
Runtime: 5.68

Generation,Average Fitness,Best Fitness
0,106.73,84
1,102.17,81
2,98.73,78
3,98.24,78
4,96.11,78
5,93.55,74
6,90.38,74
7,89.05,74
8,86.26,72
9,84.1,72
10,83.43,71
11,81.39,71
12,79.4,68
13,77.0,67
14,76.57,65
15,73.65,62
16,71.63,60
17,70.24,60
18,69.36,59
19,68.26,58
20,66.49,58
21,65.34,55
22,63.94,54
23,62.78,52
24,61.79,52
25,60.58,52
26,59.33,52
27,58.59,50
28,57.44,50
29,57.12,49
30,55.72,48
31,55.69,48
32,54.97,48
33,54.59,47
34,53.51,46
35,52.8,45
36,52.21,43
37,51.32,43
38,50.27,42
39,50.07,42
40,50.06,41
41,49.28,41
42,48.77,41
43,49.35,41
44,48.53,41
45,48.38,41
46,47.7,41
47,47.14,41
48,47.13,40
49,46.74,39
50,46.26,38
51,45.92,38
52,45.29,37
53,45.26,35
54,45.23,35
55,44.05,35
56,43.47,35
57,43.16,35
58,42.39,35
59,41.94,35
60,41.45,34
61,41.1,33
62,40.75,33
63,40.85,33
64,40.29,32
65,39.73,31
66,39.43,31
67,39.14,30
68,38.61,30
69,37.71,29
70,37.05,29
71,36.4,28
72,35.92,28
73,34.86,28
74,34.27,28
75,33.44,28
76,32.95,27
77,32.87,26
78,32.25,26
79,31.76,26
80,31.83,25
81,31.23,24
82,30.97,24
83,30.47,23
84,30.55,23
85,29.97,22
86,29.27,22
87,28.72,22
88,27.91,22
89,28.08,22
90,27.89,20
91,27.76,20
92,28.03,20
93,28.23,20
94,27.77,20
95,27.11,20
96,26.7,20
97,26.87,20
98,26.37,20
99,26.91,20
100,26.31,20
101,26.25,20
102,25.25,19
103,24.94,19
104,25.03,19
105,24.76,18
106,24.7,18
107,24.5,18
108,24.01,18
109,23.88,18
110,23.93,18
111,24.11,18
112,23.8,18
113,23.78,18
