Figure: medium_5
File Number: 19
Nodes: 100
Edges: 2527
Max Generations: 1000
Population Size: 100
Mutation Rate: 0.01
Colors Used: 24
Runtime: 5.63

Generation,Average Fitness,Best Fitness
0,110.55,84
1,105.18,81
2,103.03,81
3,102.43,80
4,101.49,80
5,100.93,76
6,98.75,76
7,97.22,76
8,97.07,76
9,95.79,76
10,94.86,76
11,92.4,74
12,90.9,74
13,89.46,72
14,88.48,70
15,85.17,70
16,82.89,69
17,81.33,69
18,79.59,69
19,78.21,69
20,77.28,68
21,76.07,64
22,74.58,63
23,73.69,63
24,72.66,61
25,71.1,60
26,70.0,58
27,68.4,58
28,66.72,58
29,65.4,57
30,64.65,54
31,63.45,54
32,62.77,54
33,61.07,50
34,61.7,50
35,60.3,50
36,59.21,50
37,58.32,50
38,57.26,48
39,57.0,48
40,56.49,47
41,56.37,47
42,55.66,45
43,55.1,43
44,53.67,43
45,52.45,41
46,50.99,40
47,50.23,40
48,49.13,40
49,48.71,39
50,47.89,39
51,47.09,38
52,45.95,38
53,45.0,37
54,43.91,37
55,43.91,37
56,43.65,37
57,43.55,37
58,42.77,34
59,42.19,33
60,41.9,33
61,40.99,33
62,41.06,32
63,40.57,32
64,40.52,32
65,40.76,32
66,39.81,31
67,38.41,31
68,37.89,31
69,37.61,31
70,37.5,31
71,36.79,31
72,36.9,30
73,36.45,30
74,36.77,29
75,36.41,29
76,36.33,29
77,35.42,29
78,34.82,29
79,34.71,29
80,34.91,29
81,34.7,29
82,34.31,27
83,34.36,27
84,34.61,27
85,33.75,27
86,33.76,26
87,33.33,26
88,32.8,26
89,32.72,24
90,32.02,24
91,32.04,24
92,31.63,24
93,31.98,24
94,31.09,24
95,30.39,24
96,29.55,23
97,29.76,23
98,30.7,22
99,30.29,22
100,30.13,22
101,30.07,22
102,29.85,22
103,29.8,22
104,29.11,22
105,28.52,21
106,28.67,21
107,27.72,21
108,27.3,21
109,26.8,21
110,26.31,21
111,26.9,21
112,26.48,21
113,27.0,21
114,26.27,21
115,26.26,20
116,25.52,20
